0	#	Родитель	#	0 	@
..........	#	Старший лаборант	#	3,00 	@
..........	#	Ведущий методист музея	#	2,00 	@
2.8.17.	#	УЧЕБНО-МЕТОДИЧЕСКИЙ НАУЧНЫЙ ЦЕНТР "ИНСТИТУТ СПЕЛЕОЛОГИИ И КАРСТОЛОГИИ"	#	4,00 	@
..........	#	Руководитель	#	1,00 	@
..........	#	Ведущий специалист по учебно-методической работе	#	3,00 	@
2.8.18.	#	Управление по Административно-хозяйственной работе	#	532,75 	@
..........	#	Начальник управления	#	1,00 	@
..........	#	Ведущий инженер	#	3,00 	@
..........	#	Документовед	#	2,00 	@
2.8.18.1.	#	Отдел безопасного функционирования	#	7,00 	@
..........	#	Начальник отдела 	#	1,00 	@
..........	#	Ведущий инженер по охране труда	#	1,00 	@
..........	#	Ведущий специалист по противопожарной безопастности	#	1,00 	@
..........	#	Руководитель службы по гражданской обороне	#	1,00 	@
..........	#	Руководитель службы по антитеррористической деятельности	#	1,00 	@
..........	#	Эколог	#	1,00 	@
..........	#	Документовед	#	1,00 	@
2.8.18.2.	#	Отдел по обеспечению эксплуатации и ремонта	#	40,50 	@
..........	#	Начальник отдела 	#	1,00 	@
..........	#	Лаборант	#	0,50 	@
..........	#	Мастер 	#	1,00 	@
..........	#	Фрезеровщик	#	1,00 	@
..........	#	Токарь	#	1,00 	@
..........	#	Газоэлектросварщик	#	2,00 	@
..........	#	Слесарь контрольно-измерительных приборов и автоматике	#	1,00 	@
..........	#	Слесарь газового хозяйства	#	1,00 	@
..........	#	Оператор газовой котельной	#	17,00 	@
..........	#	Кочегар угольной котельной 	#	4,00 	@
..........	#	Слесарь-сантехник	#	11,00 	@
2.8.18.3.	#	Отдел инженера-энергетика	#	14,50 	@
..........	#	Начальник отдела 	#	1,00 	@
..........	#	Инженер-энергетик	#	1,00 	@
..........	#	Электромонтер по ремонту и обслуживанию электрооборудования	#	12,50 	@
2.8.18.4.	#	Хозяйственный отдел	#	136,00 	@
..........	#	Начальник отдела	#	1,00 	@
..........	#	Комендант учебного корпуса	#	7,00 	@
..........	#	Дворник	#	25,50 	@
..........	#	Уборщик служебных помещений	#	72,50 	@
..........	#	Садовник	#	2,00 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий	#	8,00 	@
..........	#	Лифтер	#	5,00 	@
..........	#	Гардеробщик	#	15,00 	@
2.8.18.5.	#	Служба охраны	#	77,00 	@
..........	#	Начальник службы	#	1,00 	@
..........	#	Заместитель начальника службы	#	1,00 	@
..........	#	Сторож	#	75,00 	@
2.8.18.6.	#	Транспортный отдел	#	37,00 	@
..........	#	Водитель автомобиля	#	28,00 	@
..........	#	Автослесарь	#	3,00 	@
..........	#	Тракторист	#	1,00 	@
..........	#	Диспетчер 	#	2,00 	@
..........	#	Старший механик	#	1,00 	@
..........	#	Механик 	#	2,00 	@
2.8.18.7.	#	Хозяйственный отдел ботанического сада	#	25,75 	@
..........	#	Заместитель директора	#	1,00 	@
..........	#	Техник 1 категории	#	1,50 	@
..........	#	Дворник	#	4,25 	@
..........	#	Уборщик	#	1,00 	@
..........	#	Рабочий зеленого хозяйства	#	18,00 	@
2.8.18.8.	#	Сектор материально-технического снабжения	#	5,00 	@
..........	#	Начальник сектора	#	1,00 	@
..........	#	Менеджер	#	1,00 	@
..........	#	Заведующий складом	#	2,00 	@
..........	#	Документовед	#	1,00 	@
2.8.18.9.	#	Отдел по обеспечению жизнедеятельности	#	9,00 	@
..........	#	Маляр	#	1,00 	@
..........	#	Плотник	#	7,00 	@
..........	#	Мастер 	#	1,00 	@
2.8.18.1...........	#	Студенческий городок	#	109,50 	@
..........	#	Директор	#	1,00 	@
..........	#	Заместитель директора 	#	1,00 	@
..........	#	Ведущий инженер	#	1,00 	@
..........	#	Дежурный по общежитию	#	27,00 	@
..........	#	Заведующий общежитием	#	6,00 	@
..........	#	Паспортист	#	6,00 	@
..........	#	Кастелянша	#	6,00 	@
..........	#	Швея	#	2,00 	@
..........	#	Машинист по стирке белья и ремонту специальной одежды	#	4,00 	@
..........	#	Заведующий камерой хранения	#	1,00 	@
..........	#	Уборщик служебных помещений	#	27,50 	@
..........	#	Дворник	#	6,00 	@
..........	#	Садовник	#	1,00 	@
..........	#	Плотник	#	8,00 	@
..........	#	Маляр	#	7,00 	@
..........	#	Плиточник	#	1,00 	@
..........	#	Рабочий по комплексному обслуживанию и ремонту зданий	#	4,00 	@
2.8.18.11.	#	Комбинат питания	#	65,50 	@
..........	#	Директор комбината питания	#	1,00 	@
..........	#	Заместитель директора комбината питания	#	1,00 	@
..........	#	Кладовщик	#	1,00 	@
..........	#	Экономист 	#	1,00 	@
..........	#	Экспедитор	#	1,00 	@
..........	#	Буфетчик	#	17,00 	@
..........	#	Буфетчик 3 разряда	#	4,00 	@
..........	#	Повар 4, 5 разрядов	#	13,00 	@
..........	#	Повар 6 разряда	#	5,00 	@
..........	#	Кондитер 5 разряда	#	4,00 	@
..........	#	Кухонный рабочий	#	17,50 	@
2.8.19.	#	Управление научной деятельности	#	37,75 	@
2.8.19.1.	#	Научно-исследовательский центр экспериментальной физиологии и биотехнологий	#	9,25 	@
..........	#	Директор центра	#	1,00 	@
..........	#	Главный научный сотрудник, имеющий ученую степень доктора наук и почетное звание лауреата Государственной премии или членство в Российской академии наук	#	1,00 	@
..........	#	Ведущий научный сотрудник, имеющий ученую степень доктор наук	#	0,75 	@
..........	#	Старший научный сотрудник, имеющий ученую степень кандидат наук	#	4,75 	@
..........	#	Младший научный сотрудник	#	1,00 	@
..........	#	Научный сотрудник	#	0,25 	@
..........	#	Инженер 1 категории	#	0,50 	@
2.8.19.2.	#	Отдел организации научной работы Таврической академии	#	10,50 	@
..........	#	Заведующий отделом	#	1,00 	@
..........	#	Ведущий научный сотрудник, имеющий ученую степень доктор наук	#	0,50 	@
..........	#	Ведущий научный сотрудник, имеющий ученую степень кандидат наук	#	1,50 	@
..........	#	Старший научный сотрудник, имеющий ученую степень кандидат наук	#	2,00 	@
